INFO:root:10:31:03 Namespace(accumulate=None, batch_size=32, bert_dataset='wiki_cn_cased', bert_model='bert_12_768_12', dev_batch_size=8, dtype='float32', early_stop=None, epochs=4, epsilon=1e-06, gpu=0, log_interval=10, lr=2e-05, max_len=128, model_parameters=None, only_inference=False, optimizer='bertadam', output_dir='./output_dir', pad=False, pretrained_bert_parameters=None, seed=6, task_name='XNLI', training_steps=None, warmup_ratio=0.1)
INFO:root:10:31:04 Model file not found. Downloading to /home/ubuntu/.mxnet/models/bert_12_768_12_wiki_cn_cased-885ebb9a.params.
INFO:root:10:31:19 processing dataset...
INFO:root:10:33:16 Now we are doing BERT classification training on gpu(0)!
INFO:root:10:33:16 training steps=49087
INFO:root:10:33:19 [Epoch 1 Batch 10/12277] loss=1.1177, lr=0.0000000, metrics:accuracy:0.3688
INFO:root:11:39:21 [Epoch 2 Batch 11910/12277] loss=0.5021, lr=0.0000113, metrics:accuracy:0.7934
INFO:root:11:39:22 [Epoch 2 Batch 11920/12277] loss=0.5025, lr=0.0000113, metrics:accuracy:0.7934
INFO:root:11:39:24 [Epoch 2 Batch 11930/12277] loss=0.4779, lr=0.0000113, metrics:accuracy:0.7934
INFO:root:11:39:26 [Epoch 2 Batch 11940/12277] loss=0.5209, lr=0.0000113, metrics:accuracy:0.7934
INFO:root:11:39:27 [Epoch 2 Batch 11950/12277] loss=0.5920, lr=0.0000113, metrics:accuracy:0.7934
INFO:root:11:39:29 [Epoch 2 Batch 11960/12277] loss=0.5938, lr=0.0000113, metrics:accuracy:0.7933
INFO:root:11:39:31 [Epoch 2 Batch 11970/12277] loss=0.4757, lr=0.0000112, metrics:accuracy:0.7933
INFO:root:11:39:32 [Epoch 2 Batch 11980/12277] loss=0.4858, lr=0.0000112, metrics:accuracy:0.7934
INFO:root:11:39:34 [Epoch 2 Batch 11990/12277] loss=0.5343, lr=0.0000112, metrics:accuracy:0.7933
INFO:root:11:39:35 [Epoch 2 Batch 12000/12277] loss=0.5604, lr=0.0000112, metrics:accuracy:0.7933
INFO:root:11:39:37 [Epoch 2 Batch 12010/12277] loss=0.5217, lr=0.0000112, metrics:accuracy:0.7933
INFO:root:11:39:39 [Epoch 2 Batch 12020/12277] loss=0.5168, lr=0.0000112, metrics:accuracy:0.7933
INFO:root:11:39:40 [Epoch 2 Batch 12030/12277] loss=0.4621, lr=0.0000112, metrics:accuracy:0.7933
INFO:root:11:39:42 [Epoch 2 Batch 12040/12277] loss=0.4786, lr=0.0000112, metrics:accuracy:0.7934
INFO:root:11:39:44 [Epoch 2 Batch 12050/12277] loss=0.5505, lr=0.0000112, metrics:accuracy:0.7934
INFO:root:11:39:45 [Epoch 2 Batch 12060/12277] loss=0.4642, lr=0.0000112, metrics:accuracy:0.7934
INFO:root:11:39:47 [Epoch 2 Batch 12070/12277] loss=0.4965, lr=0.0000112, metrics:accuracy:0.7934
INFO:root:11:39:48 [Epoch 2 Batch 12080/12277] loss=0.5346, lr=0.0000112, metrics:accuracy:0.7934
INFO:root:11:39:50 [Epoch 2 Batch 12090/12277] loss=0.4725, lr=0.0000112, metrics:accuracy:0.7934
INFO:root:11:39:51 [Epoch 2 Batch 12100/12277] loss=0.5099, lr=0.0000112, metrics:accuracy:0.7934
INFO:root:11:39:53 [Epoch 2 Batch 12110/12277] loss=0.5693, lr=0.0000112, metrics:accuracy:0.7934
INFO:root:11:39:54 [Epoch 2 Batch 12120/12277] loss=0.5533, lr=0.0000112, metrics:accuracy:0.7933
INFO:root:11:39:56 [Epoch 2 Batch 12130/12277] loss=0.4737, lr=0.0000112, metrics:accuracy:0.7934
INFO:root:11:39:57 [Epoch 2 Batch 12140/12277] loss=0.4837, lr=0.0000112, metrics:accuracy:0.7934
INFO:root:11:39:59 [Epoch 2 Batch 12150/12277] loss=0.4591, lr=0.0000112, metrics:accuracy:0.7934
INFO:root:11:40:01 [Epoch 2 Batch 12160/12277] loss=0.4408, lr=0.0000112, metrics:accuracy:0.7935
INFO:root:11:40:02 [Epoch 2 Batch 12170/12277] loss=0.5165, lr=0.0000112, metrics:accuracy:0.7934
INFO:root:11:40:04 [Epoch 2 Batch 12180/12277] loss=0.5091, lr=0.0000112, metrics:accuracy:0.7934
INFO:root:11:40:05 [Epoch 2 Batch 12190/12277] loss=0.4561, lr=0.0000111, metrics:accuracy:0.7935
INFO:root:11:40:07 [Epoch 2 Batch 12200/12277] loss=0.5735, lr=0.0000111, metrics:accuracy:0.7935
INFO:root:11:40:09 [Epoch 2 Batch 12210/12277] loss=0.4655, lr=0.0000111, metrics:accuracy:0.7935
INFO:root:11:40:10 [Epoch 2 Batch 12220/12277] loss=0.4744, lr=0.0000111, metrics:accuracy:0.7935
INFO:root:11:40:12 [Epoch 2 Batch 12230/12277] loss=0.5360, lr=0.0000111, metrics:accuracy:0.7935
INFO:root:11:40:14 [Epoch 2 Batch 12240/12277] loss=0.5159, lr=0.0000111, metrics:accuracy:0.7935
INFO:root:11:40:15 [Epoch 2 Batch 12250/12277] loss=0.4934, lr=0.0000111, metrics:accuracy:0.7935
INFO:root:11:40:17 [Epoch 2 Batch 12260/12277] loss=0.5650, lr=0.0000111, metrics:accuracy:0.7935
INFO:root:11:40:19 [Epoch 2 Batch 12270/12277] loss=0.5584, lr=0.0000111, metrics:accuracy:0.7935
INFO:root:11:40:20 Now we are doing evaluation on dev with gpu(0).
INFO:root:11:40:20 [Batch 10/312] loss=0.4457, metrics:accuracy:0.8750
INFO:root:11:40:20 [Batch 20/312] loss=0.5127, metrics:accuracy:0.8500
INFO:root:11:40:20 [Batch 30/312] loss=0.5860, metrics:accuracy:0.8417
INFO:root:11:40:21 [Batch 40/312] loss=0.5696, metrics:accuracy:0.8187
INFO:root:11:40:21 [Batch 50/312] loss=0.5445, metrics:accuracy:0.8050
INFO:root:11:40:21 [Batch 60/312] loss=0.4599, metrics:accuracy:0.8167
INFO:root:11:40:21 [Batch 70/312] loss=0.5124, metrics:accuracy:0.8143
INFO:root:11:40:21 [Batch 80/312] loss=0.6383, metrics:accuracy:0.8078
INFO:root:11:40:21 [Batch 90/312] loss=0.7181, metrics:accuracy:0.8000
INFO:root:11:40:22 [Batch 100/312] loss=0.5935, metrics:accuracy:0.7950
INFO:root:11:40:22 [Batch 110/312] loss=0.4437, metrics:accuracy:0.7977
INFO:root:11:40:22 [Batch 120/312] loss=0.5980, metrics:accuracy:0.7937
INFO:root:11:40:22 [Batch 130/312] loss=0.5475, metrics:accuracy:0.7923
INFO:root:11:40:22 [Batch 140/312] loss=0.5054, metrics:accuracy:0.7929
INFO:root:11:40:23 [Batch 150/312] loss=0.7926, metrics:accuracy:0.7883
INFO:root:11:40:23 [Batch 160/312] loss=0.4655, metrics:accuracy:0.7891
INFO:root:11:40:23 [Batch 170/312] loss=0.3902, metrics:accuracy:0.7926
INFO:root:11:40:23 [Batch 180/312] loss=0.4250, metrics:accuracy:0.7937
INFO:root:11:40:23 [Batch 190/312] loss=0.6347, metrics:accuracy:0.7921
INFO:root:11:40:24 [Batch 200/312] loss=0.6744, metrics:accuracy:0.7887
INFO:root:11:40:24 [Batch 210/312] loss=0.5505, metrics:accuracy:0.7899
INFO:root:11:40:24 [Batch 220/312] loss=0.4535, metrics:accuracy:0.7909
INFO:root:11:40:24 [Batch 230/312] loss=0.4955, metrics:accuracy:0.7886
INFO:root:11:40:24 [Batch 240/312] loss=0.3761, metrics:accuracy:0.7911
INFO:root:11:40:25 [Batch 250/312] loss=0.4790, metrics:accuracy:0.7905
INFO:root:11:40:25 [Batch 260/312] loss=0.6548, metrics:accuracy:0.7909
INFO:root:11:40:25 [Batch 270/312] loss=0.5257, metrics:accuracy:0.7912
INFO:root:11:40:25 [Batch 280/312] loss=0.5038, metrics:accuracy:0.7911
INFO:root:11:40:25 [Batch 290/312] loss=0.7015, metrics:accuracy:0.7871
INFO:root:11:40:25 [Batch 300/312] loss=0.5766, metrics:accuracy:0.7867
INFO:root:11:40:26 [Batch 310/312] loss=0.5659, metrics:accuracy:0.7839
INFO:root:11:40:26 validation metrics:accuracy:0.7843
INFO:root:11:40:26 Time cost=5.86s, throughput=425.87 samples/s
INFO:root:11:40:26 params saved in: ./output_dir/model_bert_XNLI_1.params
INFO:root:11:40:26 Time cost=2018.03s
INFO:root:11:40:28 [Epoch 3 Batch 10/12277] loss=0.3749, lr=0.0000111, metrics:accuracy:0.8688
INFO:root:11:40:29 [Epoch 3 Batch 20/12277] loss=0.3569, lr=0.0000111, metrics:accuracy:0.8734
INFO:root:11:40:31 [Epoch 3 Batch 30/12277] loss=0.3876, lr=0.0000111, metrics:accuracy:0.8615
INFO:root:11:40:33 [Epoch 3 Batch 40/12277] loss=0.4136, lr=0.0000111, metrics:accuracy:0.8523
INFO:root:11:40:34 [Epoch 3 Batch 50/12277] loss=0.4653, lr=0.0000111, metrics:accuracy:0.8475
INFO:root:11:40:36 [Epoch 3 Batch 60/12277] loss=0.3624, lr=0.0000111, metrics:accuracy:0.8547
INFO:root:11:40:38 [Epoch 3 Batch 70/12277] loss=0.3717, lr=0.0000111, metrics:accuracy:0.8567
INFO:root:11:40:39 [Epoch 3 Batch 80/12277] loss=0.3860, lr=0.0000111, metrics:accuracy:0.8543
INFO:root:11:40:41 [Epoch 3 Batch 90/12277] loss=0.4336, lr=0.0000111, metrics:accuracy:0.8528
INFO:root:11:40:43 [Epoch 3 Batch 100/12277] loss=0.3735, lr=0.0000111, metrics:accuracy:0.8531
INFO:root:11:40:44 [Epoch 3 Batch 110/12277] loss=0.4101, lr=0.0000111, metrics:accuracy:0.8523
INFO:root:11:40:46 [Epoch 3 Batch 120/12277] loss=0.3811, lr=0.0000111, metrics:accuracy:0.8516
INFO:root:11:40:47 [Epoch 3 Batch 130/12277] loss=0.4258, lr=0.0000110, metrics:accuracy:0.8512
INFO:root:11:40:49 [Epoch 3 Batch 140/12277] loss=0.4453, lr=0.0000110, metrics:accuracy:0.8496
INFO:root:11:40:50 [Epoch 3 Batch 150/12277] loss=0.3767, lr=0.0000110, metrics:accuracy:0.8498
INFO:root:11:40:52 [Epoch 3 Batch 160/12277] loss=0.4500, lr=0.0000110, metrics:accuracy:0.8475
INFO:root:11:40:53 [Epoch 3 Batch 170/12277] loss=0.3441, lr=0.0000110, metrics:accuracy:0.8491
INFO:root:11:40:55 [Epoch 3 Batch 180/12277] loss=0.4376, lr=0.0000110, metrics:accuracy:0.8479
INFO:root:11:40:57 [Epoch 3 Batch 190/12277] loss=0.3820, lr=0.0000110, metrics:accuracy:0.8488
INFO:root:11:40:58 [Epoch 3 Batch 200/12277] loss=0.3729, lr=0.0000110, metrics:accuracy:0.8492
INFO:root:11:41:00 [Epoch 3 Batch 210/12277] loss=0.4160, lr=0.0000110, metrics:accuracy:0.8485
INFO:root:11:41:01 [Epoch 3 Batch 220/12277] loss=0.3310, lr=0.0000110, metrics:accuracy:0.8500
INFO:root:11:41:03 [Epoch 3 Batch 230/12277] loss=0.4193, lr=0.0000110, metrics:accuracy:0.8507
INFO:root:11:41:04 [Epoch 3 Batch 240/12277] loss=0.3577, lr=0.0000110, metrics:accuracy:0.8507
INFO:root:11:41:06 [Epoch 3 Batch 250/12277] loss=0.5043, lr=0.0000110, metrics:accuracy:0.8485
INFO:root:11:41:08 [Epoch 3 Batch 260/12277] loss=0.4051, lr=0.0000110, metrics:accuracy:0.8486
INFO:root:11:41:10 [Epoch 3 Batch 270/12277] loss=0.3979, lr=0.0000110, metrics:accuracy:0.8485
INFO:root:11:41:11 [Epoch 3 Batch 280/12277] loss=0.4279, lr=0.0000110, metrics:accuracy:0.8482
INFO:root:11:41:13 [Epoch 3 Batch 290/12277] loss=0.4146, lr=0.0000110, metrics:accuracy:0.8476
INFO:root:11:41:15 [Epoch 3 Batch 300/12277] loss=0.4194, lr=0.0000110, metrics:accuracy:0.8471
INFO:root:11:41:17 [Epoch 3 Batch 310/12277] loss=0.4247, lr=0.0000110, metrics:accuracy:0.8470
INFO:root:11:41:18 [Epoch 3 Batch 320/12277] loss=0.3652, lr=0.0000110, metrics:accuracy:0.8480
INFO:root:11:41:20 [Epoch 3 Batch 330/12277] loss=0.3962, lr=0.0000110, metrics:accuracy:0.8484
INFO:root:11:41:22 [Epoch 3 Batch 340/12277] loss=0.3830, lr=0.0000110, metrics:accuracy:0.8484
INFO:root:11:41:23 [Epoch 3 Batch 350/12277] loss=0.4620, lr=0.0000109, metrics:accuracy:0.8481
INFO:root:11:41:25 [Epoch 3 Batch 360/12277] loss=0.4266, lr=0.0000109, metrics:accuracy:0.8476
INFO:root:11:41:26 [Epoch 3 Batch 370/12277] loss=0.4198, lr=0.0000109, metrics:accuracy:0.8475
INFO:root:11:41:28 [Epoch 3 Batch 380/12277] loss=0.4689, lr=0.0000109, metrics:accuracy:0.8471
INFO:root:11:41:30 [Epoch 3 Batch 390/12277] loss=0.4242, lr=0.0000109, metrics:accuracy:0.8470
INFO:root:11:41:32 [Epoch 3 Batch 400/12277] loss=0.4154, lr=0.0000109, metrics:accuracy:0.8468
INFO:root:11:41:33 [Epoch 3 Batch 410/12277] loss=0.3701, lr=0.0000109, metrics:accuracy:0.8470
INFO:root:11:41:35 [Epoch 3 Batch 420/12277] loss=0.3757, lr=0.0000109, metrics:accuracy:0.8474
INFO:root:11:41:36 [Epoch 3 Batch 430/12277] loss=0.3584, lr=0.0000109, metrics:accuracy:0.8479
INFO:root:11:41:38 [Epoch 3 Batch 440/12277] loss=0.3100, lr=0.0000109, metrics:accuracy:0.8486
INFO:root:11:41:40 [Epoch 3 Batch 450/12277] loss=0.5009, lr=0.0000109, metrics:accuracy:0.8481
INFO:root:11:41:41 [Epoch 3 Batch 460/12277] loss=0.4061, lr=0.0000109, metrics:accuracy:0.8478
INFO:root:11:41:43 [Epoch 3 Batch 470/12277] loss=0.4018, lr=0.0000109, metrics:accuracy:0.8474
INFO:root:11:41:44 [Epoch 3 Batch 480/12277] loss=0.4590, lr=0.0000109, metrics:accuracy:0.8468
INFO:root:11:41:46 [Epoch 3 Batch 490/12277] loss=0.3984, lr=0.0000109, metrics:accuracy:0.8469
INFO:root:11:41:48 [Epoch 3 Batch 500/12277] loss=0.4472, lr=0.0000109, metrics:accuracy:0.8463
INFO:root:11:41:49 [Epoch 3 Batch 510/12277] loss=0.4248, lr=0.0000109, metrics:accuracy:0.8461
INFO:root:11:41:51 [Epoch 3 Batch 520/12277] loss=0.3939, lr=0.0000109, metrics:accuracy:0.8464
INFO:root:11:41:52 [Epoch 3 Batch 530/12277] loss=0.4137, lr=0.0000109, metrics:accuracy:0.8463
INFO:root:11:41:54 [Epoch 3 Batch 540/12277] loss=0.4332, lr=0.0000109, metrics:accuracy:0.8459
INFO:root:11:41:55 [Epoch 3 Batch 550/12277] loss=0.3834, lr=0.0000109, metrics:accuracy:0.8459
INFO:root:11:41:57 [Epoch 3 Batch 560/12277] loss=0.4016, lr=0.0000109, metrics:accuracy:0.8459
INFO:root:11:41:59 [Epoch 3 Batch 570/12277] loss=0.4452, lr=0.0000108, metrics:accuracy:0.8453
INFO:root:11:42:01 [Epoch 3 Batch 580/12277] loss=0.4129, lr=0.0000108, metrics:accuracy:0.8455
INFO:root:11:42:03 [Epoch 3 Batch 590/12277] loss=0.4554, lr=0.0000108, metrics:accuracy:0.8452
INFO:root:11:42:04 [Epoch 3 Batch 600/12277] loss=0.3777, lr=0.0000108, metrics:accuracy:0.8454
INFO:root:11:42:06 [Epoch 3 Batch 610/12277] loss=0.4019, lr=0.0000108, metrics:accuracy:0.8454
INFO:root:11:42:08 [Epoch 3 Batch 620/12277] loss=0.4090, lr=0.0000108, metrics:accuracy:0.8455
INFO:root:11:42:10 [Epoch 3 Batch 630/12277] loss=0.4669, lr=0.0000108, metrics:accuracy:0.8451
INFO:root:11:42:11 [Epoch 3 Batch 640/12277] loss=0.3527, lr=0.0000108, metrics:accuracy:0.8454
INFO:root:11:42:13 [Epoch 3 Batch 650/12277] loss=0.3483, lr=0.0000108, metrics:accuracy:0.8458
INFO:root:11:42:14 [Epoch 3 Batch 660/12277] loss=0.3430, lr=0.0000108, metrics:accuracy:0.8464
INFO:root:11:42:16 [Epoch 3 Batch 670/12277] loss=0.3795, lr=0.0000108, metrics:accuracy:0.8466
INFO:root:11:42:18 [Epoch 3 Batch 680/12277] loss=0.4060, lr=0.0000108, metrics:accuracy:0.8468
INFO:root:11:42:19 [Epoch 3 Batch 690/12277] loss=0.3362, lr=0.0000108, metrics:accuracy:0.8471
INFO:root:11:42:21 [Epoch 3 Batch 700/12277] loss=0.3865, lr=0.0000108, metrics:accuracy:0.8469
INFO:root:11:42:22 [Epoch 3 Batch 710/12277] loss=0.3377, lr=0.0000108, metrics:accuracy:0.8471
INFO:root:11:42:24 [Epoch 3 Batch 720/12277] loss=0.4172, lr=0.0000108, metrics:accuracy:0.8474
INFO:root:11:42:26 [Epoch 3 Batch 730/12277] loss=0.4059, lr=0.0000108, metrics:accuracy:0.8476
INFO:root:11:42:27 [Epoch 3 Batch 740/12277] loss=0.3952, lr=0.0000108, metrics:accuracy:0.8476
INFO:root:11:42:28 [Epoch 3 Batch 750/12277] loss=0.3618, lr=0.0000108, metrics:accuracy:0.8480
INFO:root:11:42:30 [Epoch 3 Batch 760/12277] loss=0.3721, lr=0.0000108, metrics:accuracy:0.8480
INFO:root:11:42:32 [Epoch 3 Batch 770/12277] loss=0.3911, lr=0.0000108, metrics:accuracy:0.8480
INFO:root:11:42:33 [Epoch 3 Batch 780/12277] loss=0.4425, lr=0.0000108, metrics:accuracy:0.8478
INFO:root:11:42:35 [Epoch 3 Batch 790/12277] loss=0.4516, lr=0.0000107, metrics:accuracy:0.8476
INFO:root:11:42:37 [Epoch 3 Batch 800/12277] loss=0.3747, lr=0.0000107, metrics:accuracy:0.8475
INFO:root:11:42:39 [Epoch 3 Batch 810/12277] loss=0.4651, lr=0.0000107, metrics:accuracy:0.8473
INFO:root:11:42:41 [Epoch 3 Batch 820/12277] loss=0.3239, lr=0.0000107, metrics:accuracy:0.8478
INFO:root:11:42:42 [Epoch 3 Batch 830/12277] loss=0.3305, lr=0.0000107, metrics:accuracy:0.8481
INFO:root:11:42:44 [Epoch 3 Batch 840/12277] loss=0.3705, lr=0.0000107, metrics:accuracy:0.8483
INFO:root:11:42:46 [Epoch 3 Batch 850/12277] loss=0.4761, lr=0.0000107, metrics:accuracy:0.8479
INFO:root:11:42:48 [Epoch 3 Batch 860/12277] loss=0.4155, lr=0.0000107, metrics:accuracy:0.8479
INFO:root:11:42:50 [Epoch 3 Batch 870/12277] loss=0.3864, lr=0.0000107, metrics:accuracy:0.8480
INFO:root:11:42:51 [Epoch 3 Batch 880/12277] loss=0.3673, lr=0.0000107, metrics:accuracy:0.8484
INFO:root:11:42:53 [Epoch 3 Batch 890/12277] loss=0.3706, lr=0.0000107, metrics:accuracy:0.8483
INFO:root:11:42:55 [Epoch 3 Batch 900/12277] loss=0.3032, lr=0.0000107, metrics:accuracy:0.8488
INFO:root:11:42:56 [Epoch 3 Batch 910/12277] loss=0.4375, lr=0.0000107, metrics:accuracy:0.8486
INFO:root:11:42:58 [Epoch 3 Batch 920/12277] loss=0.4404, lr=0.0000107, metrics:accuracy:0.8485
INFO:root:11:43:00 [Epoch 3 Batch 930/12277] loss=0.4623, lr=0.0000107, metrics:accuracy:0.8482
INFO:root:11:43:01 [Epoch 3 Batch 940/12277] loss=0.4618, lr=0.0000107, metrics:accuracy:0.8479
INFO:root:11:43:03 [Epoch 3 Batch 950/12277] loss=0.4437, lr=0.0000107, metrics:accuracy:0.8474
INFO:root:11:43:05 [Epoch 3 Batch 960/12277] loss=0.4718, lr=0.0000107, metrics:accuracy:0.8472
INFO:root:11:43:06 [Epoch 3 Batch 970/12277] loss=0.4422, lr=0.0000107, metrics:accuracy:0.8468
INFO:root:11:43:08 [Epoch 3 Batch 980/12277] loss=0.3982, lr=0.0000107, metrics:accuracy:0.8471
INFO:root:11:43:09 [Epoch 3 Batch 990/12277] loss=0.4406, lr=0.0000107, metrics:accuracy:0.8469
INFO:root:11:43:11 [Epoch 3 Batch 1000/12277] loss=0.4235, lr=0.0000107, metrics:accuracy:0.8469
INFO:root:11:43:13 [Epoch 3 Batch 1010/12277] loss=0.3759, lr=0.0000106, metrics:accuracy:0.8471
INFO:root:11:43:14 [Epoch 3 Batch 1020/12277] loss=0.3905, lr=0.0000106, metrics:accuracy:0.8472
INFO:root:11:43:16 [Epoch 3 Batch 1030/12277] loss=0.3620, lr=0.0000106, metrics:accuracy:0.8473
INFO:root:11:43:17 [Epoch 3 Batch 1040/12277] loss=0.4232, lr=0.0000106, metrics:accuracy:0.8473
INFO:root:11:43:19 [Epoch 3 Batch 1050/12277] loss=0.4487, lr=0.0000106, metrics:accuracy:0.8471
INFO:root:11:43:21 [Epoch 3 Batch 1060/12277] loss=0.3699, lr=0.0000106, metrics:accuracy:0.8471
INFO:root:11:43:22 [Epoch 3 Batch 1070/12277] loss=0.4262, lr=0.0000106, metrics:accuracy:0.8472
INFO:root:11:43:24 [Epoch 3 Batch 1080/12277] loss=0.4336, lr=0.0000106, metrics:accuracy:0.8471
INFO:root:11:43:26 [Epoch 3 Batch 1090/12277] loss=0.3749, lr=0.0000106, metrics:accuracy:0.8472
INFO:root:11:43:28 [Epoch 3 Batch 1100/12277] loss=0.4524, lr=0.0000106, metrics:accuracy:0.8471
INFO:root:11:43:29 [Epoch 3 Batch 1110/12277] loss=0.3941, lr=0.0000106, metrics:accuracy:0.8471
INFO:root:11:43:31 [Epoch 3 Batch 1120/12277] loss=0.3937, lr=0.0000106, metrics:accuracy:0.8471
INFO:root:11:43:33 [Epoch 3 Batch 1130/12277] loss=0.4278, lr=0.0000106, metrics:accuracy:0.8469
INFO:root:11:43:34 [Epoch 3 Batch 1140/12277] loss=0.4418, lr=0.0000106, metrics:accuracy:0.8467
INFO:root:11:43:36 [Epoch 3 Batch 1150/12277] loss=0.3820, lr=0.0000106, metrics:accuracy:0.8465
INFO:root:11:43:37 [Epoch 3 Batch 1160/12277] loss=0.3754, lr=0.0000106, metrics:accuracy:0.8464
INFO:root:11:43:39 [Epoch 3 Batch 1170/12277] loss=0.4887, lr=0.0000106, metrics:accuracy:0.8462
INFO:root:11:43:41 [Epoch 3 Batch 1180/12277] loss=0.3903, lr=0.0000106, metrics:accuracy:0.8464
INFO:root:11:43:43 [Epoch 3 Batch 1190/12277] loss=0.3243, lr=0.0000106, metrics:accuracy:0.8468
INFO:root:11:43:44 [Epoch 3 Batch 1200/12277] loss=0.4345, lr=0.0000106, metrics:accuracy:0.8467
INFO:root:11:43:46 [Epoch 3 Batch 1210/12277] loss=0.3982, lr=0.0000106, metrics:accuracy:0.8468
INFO:root:11:43:48 [Epoch 3 Batch 1220/12277] loss=0.4223, lr=0.0000106, metrics:accuracy:0.8468
INFO:root:11:43:49 [Epoch 3 Batch 1230/12277] loss=0.4947, lr=0.0000105, metrics:accuracy:0.8464
INFO:root:11:43:51 [Epoch 3 Batch 1240/12277] loss=0.4316, lr=0.0000105, metrics:accuracy:0.8462
INFO:root:11:43:52 [Epoch 3 Batch 1250/12277] loss=0.4221, lr=0.0000105, metrics:accuracy:0.8461
INFO:root:11:43:54 [Epoch 3 Batch 1260/12277] loss=0.3316, lr=0.0000105, metrics:accuracy:0.8464
INFO:root:11:43:55 [Epoch 3 Batch 1270/12277] loss=0.4028, lr=0.0000105, metrics:accuracy:0.8464
INFO:root:11:43:57 [Epoch 3 Batch 1280/12277] loss=0.3658, lr=0.0000105, metrics:accuracy:0.8466
INFO:root:11:43:58 [Epoch 3 Batch 1290/12277] loss=0.3571, lr=0.0000105, metrics:accuracy:0.8468
INFO:root:11:44:00 [Epoch 3 Batch 1300/12277] loss=0.3829, lr=0.0000105, metrics:accuracy:0.8470
INFO:root:11:44:02 [Epoch 3 Batch 1310/12277] loss=0.4221, lr=0.0000105, metrics:accuracy:0.8470
INFO:root:11:44:03 [Epoch 3 Batch 1320/12277] loss=0.4270, lr=0.0000105, metrics:accuracy:0.8470
INFO:root:11:44:05 [Epoch 3 Batch 1330/12277] loss=0.4062, lr=0.0000105, metrics:accuracy:0.8469
INFO:root:11:44:06 [Epoch 3 Batch 1340/12277] loss=0.4205, lr=0.0000105, metrics:accuracy:0.8469
INFO:root:11:44:08 [Epoch 3 Batch 1350/12277] loss=0.3479, lr=0.0000105, metrics:accuracy:0.8470
INFO:root:11:44:10 [Epoch 3 Batch 1360/12277] loss=0.4038, lr=0.0000105, metrics:accuracy:0.8470
INFO:root:11:44:11 [Epoch 3 Batch 1370/12277] loss=0.3015, lr=0.0000105, metrics:accuracy:0.8473
INFO:root:11:44:12 [Epoch 3 Batch 1380/12277] loss=0.4141, lr=0.0000105, metrics:accuracy:0.8473
INFO:root:11:44:14 [Epoch 3 Batch 1390/12277] loss=0.4186, lr=0.0000105, metrics:accuracy:0.8473
INFO:root:11:44:16 [Epoch 3 Batch 1400/12277] loss=0.4788, lr=0.0000105, metrics:accuracy:0.8469
INFO:root:11:44:17 [Epoch 3 Batch 1410/12277] loss=0.4076, lr=0.0000105, metrics:accuracy:0.8469
INFO:root:11:44:19 [Epoch 3 Batch 1420/12277] loss=0.3796, lr=0.0000105, metrics:accuracy:0.8469
INFO:root:11:44:20 [Epoch 3 Batch 1430/12277] loss=0.3805, lr=0.0000105, metrics:accuracy:0.8471
INFO:root:11:44:22 [Epoch 3 Batch 1440/12277] loss=0.4502, lr=0.0000105, metrics:accuracy:0.8471
INFO:root:11:44:24 [Epoch 3 Batch 1450/12277] loss=0.4446, lr=0.0000105, metrics:accuracy:0.8469
INFO:root:11:44:26 [Epoch 3 Batch 1460/12277] loss=0.4528, lr=0.0000104, metrics:accuracy:0.8468
INFO:root:11:44:27 [Epoch 3 Batch 1470/12277] loss=0.4543, lr=0.0000104, metrics:accuracy:0.8467
INFO:root:11:44:29 [Epoch 3 Batch 1480/12277] loss=0.5079, lr=0.0000104, metrics:accuracy:0.8463
INFO:root:11:44:30 [Epoch 3 Batch 1490/12277] loss=0.3882, lr=0.0000104, metrics:accuracy:0.8464
INFO:root:11:44:32 [Epoch 3 Batch 1500/12277] loss=0.3576, lr=0.0000104, metrics:accuracy:0.8464
INFO:root:11:44:34 [Epoch 3 Batch 1510/12277] loss=0.4179, lr=0.0000104, metrics:accuracy:0.8464
INFO:root:11:44:35 [Epoch 3 Batch 1520/12277] loss=0.4311, lr=0.0000104, metrics:accuracy:0.8464
INFO:root:11:44:37 [Epoch 3 Batch 1530/12277] loss=0.4030, lr=0.0000104, metrics:accuracy:0.8464
INFO:root:11:44:38 [Epoch 3 Batch 1540/12277] loss=0.4331, lr=0.0000104, metrics:accuracy:0.8463
INFO:root:11:44:40 [Epoch 3 Batch 1550/12277] loss=0.4350, lr=0.0000104, metrics:accuracy:0.8462
INFO:root:11:44:42 [Epoch 3 Batch 1560/12277] loss=0.3735, lr=0.0000104, metrics:accuracy:0.8463
INFO:root:11:44:43 [Epoch 3 Batch 1570/12277] loss=0.3754, lr=0.0000104, metrics:accuracy:0.8464
INFO:root:11:44:45 [Epoch 3 Batch 1580/12277] loss=0.3876, lr=0.0000104, metrics:accuracy:0.8465
INFO:root:11:44:46 [Epoch 3 Batch 1590/12277] loss=0.4075, lr=0.0000104, metrics:accuracy:0.8464
INFO:root:11:44:48 [Epoch 3 Batch 1600/12277] loss=0.4236, lr=0.0000104, metrics:accuracy:0.8462
INFO:root:11:44:49 [Epoch 3 Batch 1610/12277] loss=0.3879, lr=0.0000104, metrics:accuracy:0.8463
INFO:root:11:44:51 [Epoch 3 Batch 1620/12277] loss=0.4102, lr=0.0000104, metrics:accuracy:0.8463
