nohup: ignoring input
Loading data...
Loading train...
read 1 lines
read 10001 lines
read 20001 lines
read 30001 lines
read 40001 lines
read 50001 lines
read 60001 lines
read 70001 lines
read 80001 lines
read 90001 lines
read 100001 lines
read 110001 lines
read 120001 lines
read 130001 lines
read 140001 lines
read 150001 lines
read 160001 lines
read 170001 lines
read 180001 lines
read 190001 lines
read 200001 lines
read 210001 lines
read 220001 lines
read 230001 lines
read 240001 lines
read 250001 lines
read 260001 lines
read 270001 lines
read 280001 lines
read 290001 lines
read 300001 lines
read 310001 lines
read 320001 lines
read 330001 lines
read 340001 lines
read 350001 lines
read 360001 lines
read 370001 lines
read 380001 lines
read 390001 lines
read 400001 lines
read 410001 lines
read 420001 lines
read 430001 lines
read 440001 lines
read 450001 lines
read 460001 lines
read 470001 lines
read 480001 lines
read 490001 lines
read 500001 lines
read 510001 lines
read 520001 lines
read 530001 lines
read 540001 lines
read 550001 lines
Loading test...
read 1 lines
read 10001 lines
read 20001 lines
read 30001 lines
read 40001 lines
read 50001 lines
read 60001 lines
(gpu(0), 'dbpedia')
('0.5686 %', 'train_loss:', '2.6343586540222166', ' train_acc:', 0.530625, 'time:', 17.654328107833862)
('70.2829 %', 'train_loss:', '0.027832342767924276', ' train_acc:', 0.994375, 'time:', 16.846748113632202)
('70.8543 %', 'train_loss:', '0.027265148219648837', ' train_acc:', 0.9934375, 'time:', 16.765970945358276)
('71.4257 %', 'train_loss:', '0.022462581641484576', ' train_acc:', 0.9925, 'time:', 16.702797889709473)
('71.9971 %', 'train_loss:', '0.02143218855079908', ' train_acc:', 0.9940625, 'time:', 16.85041308403015)
('72.5686 %', 'train_loss:', '0.02937045434695392', ' train_acc:', 0.9921875, 'time:', 16.698539972305298)
('73.1400 %', 'train_loss:', '0.0261213249215416', ' train_acc:', 0.9934375, 'time:', 16.73695397377014)
('73.7114 %', 'train_loss:', '0.034184998013479344', ' train_acc:', 0.991875, 'time:', 17.031523942947388)
('74.2829 %', 'train_loss:', '0.02733890370986046', ' train_acc:', 0.9934375, 'time:', 16.703732013702393)
('74.8543 %', 'train_loss:', '0.027531793636180735', ' train_acc:', 0.9915625, 'time:', 16.785406827926636)
('75.4257 %', 'train_loss:', '0.03491503051541713', ' train_acc:', 0.9940625, 'time:', 16.851154088974)
('75.9971 %', 'train_loss:', '0.0271248491289316', ' train_acc:', 0.9928125, 'time:', 16.610761880874634)
('76.5686 %', 'train_loss:', '0.021061490593829148', ' train_acc:', 0.9953125, 'time:', 16.658305883407593)
('77.1400 %', 'train_loss:', '0.025143339291316805', ' train_acc:', 0.99125, 'time:', 16.65261197090149)
('77.7114 %', 'train_loss:', '0.02924748335867207', ' train_acc:', 0.99375, 'time:', 16.617484092712402)
('78.2829 %', 'train_loss:', '0.02602149691167142', ' train_acc:', 0.9934375, 'time:', 16.716604948043823)
('78.8543 %', 'train_loss:', '0.02871449100328391', ' train_acc:', 0.991875, 'time:', 16.790706157684326)
('79.4257 %', 'train_loss:', '0.023539719547206916', ' train_acc:', 0.9934375, 'time:', 16.96969199180603)
('79.9971 %', 'train_loss:', '0.036046387711721764', ' train_acc:', 0.9909375, 'time:', 16.62941312789917)
('80.5686 %', 'train_loss:', '0.0333367875540489', ' train_acc:', 0.9928125, 'time:', 16.806657075881958)
('81.1400 %', 'train_loss:', '0.04129301212591599', ' train_acc:', 0.99, 'time:', 16.600157976150513)
('81.7114 %', 'train_loss:', '0.03331158335668988', ' train_acc:', 0.9915625, 'time:', 16.816895008087158)
('82.2829 %', 'train_loss:', '0.029064799732750543', ' train_acc:', 0.9915625, 'time:', 16.836178064346313)
('82.8543 %', 'train_loss:', '0.035568603442081896', ' train_acc:', 0.9921875, 'time:', 17.10422706604004)
('83.4257 %', 'train_loss:', '0.029723601128848712', ' train_acc:', 0.99125, 'time:', 16.41624116897583)
('83.9971 %', 'train_loss:', '0.030805910151666466', ' train_acc:', 0.9934375, 'time:', 16.748901844024658)
('84.5686 %', 'train_loss:', '0.02650564756773747', ' train_acc:', 0.9940625, 'time:', 16.728920936584473)
('85.1400 %', 'train_loss:', '0.0277862539379521', ' train_acc:', 0.9940625, 'time:', 16.676278829574585)
('85.7114 %', 'train_loss:', '0.029068422663767704', ' train_acc:', 0.991875, 'time:', 16.726397037506104)
('86.2829 %', 'train_loss:', '0.027354627060776692', ' train_acc:', 0.9946875, 'time:', 16.872680187225342)
('86.8543 %', 'train_loss:', '0.025765486395230255', ' train_acc:', 0.995, 'time:', 16.91630220413208)
('87.4257 %', 'train_loss:', '0.03131304373171588', ' train_acc:', 0.9921875, 'time:', 16.878244876861572)
('87.9971 %', 'train_loss:', '0.020077839840942035', ' train_acc:', 0.994375, 'time:', 17.005831003189087)
('88.5686 %', 'train_loss:', '0.03648763905554915', ' train_acc:', 0.9915625, 'time:', 16.57959485054016)
('89.1400 %', 'train_loss:', '0.028874592981937893', ' train_acc:', 0.9940625, 'time:', 16.522114038467407)
('89.7114 %', 'train_loss:', '0.030633832654551725', ' train_acc:', 0.993125, 'time:', 16.831027030944824)
('90.2829 %', 'train_loss:', '0.02852325818904319', ' train_acc:', 0.9934375, 'time:', 16.655104160308838)
('90.8543 %', 'train_loss:', '0.0425450816785451', ' train_acc:', 0.990625, 'time:', 16.981853008270264)
('91.4257 %', 'train_loss:', '0.022837855026705257', ' train_acc:', 0.9946875, 'time:', 17.193372011184692)
('91.9971 %', 'train_loss:', '0.0262647628852892', ' train_acc:', 0.9921875, 'time:', 16.7051420211792)
('92.5686 %', 'train_loss:', '0.019663936895449298', ' train_acc:', 0.995, 'time:', 16.634443998336792)
('93.1400 %', 'train_loss:', '0.03357379160013352', ' train_acc:', 0.99125, 'time:', 16.69441795349121)
('93.7114 %', 'train_loss:', '0.022725573557218014', ' train_acc:', 0.99375, 'time:', 16.828392028808594)
('94.2829 %', 'train_loss:', '0.03177272898885917', ' train_acc:', 0.9934375, 'time:', 16.72378897666931)
('94.8543 %', 'train_loss:', '0.0370647718976943', ' train_acc:', 0.99125, 'time:', 16.5956609249115)
('95.4257 %', 'train_loss:', '0.028195303264456014', ' train_acc:', 0.9925, 'time:', 16.936899185180664)
('95.9971 %', 'train_loss:', '0.023452770052481354', ' train_acc:', 0.995, 'time:', 16.688704013824463)
('96.5686 %', 'train_loss:', '0.04169772660332001', ' train_acc:', 0.991875, 'time:', 16.657941102981567)
('97.1400 %', 'train_loss:', '0.037729642506565145', ' train_acc:', 0.990625, 'time:', 16.808589935302734)
('97.7114 %', 'train_loss:', '0.031795558275771324', ' train_acc:', 0.9915625, 'time:', 16.94184184074402)
('98.2829 %', 'train_loss:', '0.02182273415925465', ' train_acc:', 0.995625, 'time:', 16.840853929519653)
('98.8543 %', 'train_loss:', '0.024142125133539593', ' train_acc:', 0.99375, 'time:', 17.01419186592102)
('99.4257 %', 'train_loss:', '0.020628899212515536', ' train_acc:', 0.9953125, 'time:', 17.111747980117798)
('99.9971 %', 'train_loss:', '0.023708067342868164', ' train_acc:', 0.993125, 'time:', 16.72971487045288)
('epoch 3 done', 'acc = 0.9888,loss = 0.0467')
('0.5686 %', 'train_loss:', '0.012076587655483308', ' train_acc:', 0.99625, 'time:', 169.0197250843048)
('1.1400 %', 'train_loss:', '0.01831169717197554', ' train_acc:', 0.996875, 'time:', 16.77146315574646)
('1.7114 %', 'train_loss:', '0.0278340442771605', ' train_acc:', 0.993125, 'time:', 16.621726036071777)
('2.2829 %', 'train_loss:', '0.01736164714955521', ' train_acc:', 0.9953125, 'time:', 16.666472911834717)
('2.8543 %', 'train_loss:', '0.02957589536942578', ' train_acc:', 0.9940625, 'time:', 16.721702098846436)
('3.4257 %', 'train_loss:', '0.017761426809413478', ' train_acc:', 0.995, 'time:', 16.728262901306152)
('3.9971 %', 'train_loss:', '0.022358521850374017', ' train_acc:', 0.99375, 'time:', 16.724740028381348)
('4.5686 %', 'train_loss:', '0.022643226472791867', ' train_acc:', 0.9959375, 'time:', 16.926142930984497)
('5.1400 %', 'train_loss:', '0.0209421359899261', ' train_acc:', 0.995625, 'time:', 17.06873393058777)
('5.7114 %', 'train_loss:', '0.013816466039825172', ' train_acc:', 0.99625, 'time:', 16.78601312637329)
('6.2829 %', 'train_loss:', '0.029118872373928753', ' train_acc:', 0.9928125, 'time:', 16.66081690788269)
('6.8543 %', 'train_loss:', '0.025385603873055516', ' train_acc:', 0.995625, 'time:', 16.798866987228394)
('7.4257 %', 'train_loss:', '0.020043991271749065', ' train_acc:', 0.9959375, 'time:', 17.029495000839233)
('7.9971 %', 'train_loss:', '0.02170297584311811', ' train_acc:', 0.9928125, 'time:', 16.65058207511902)
('8.5686 %', 'train_loss:', '0.020609245598161578', ' train_acc:', 0.994375, 'time:', 17.094665050506592)
('9.1400 %', 'train_loss:', '0.014617658355000458', ' train_acc:', 0.9965625, 'time:', 16.776600122451782)
('9.7114 %', 'train_loss:', '0.023428726703332358', ' train_acc:', 0.9940625, 'time:', 16.833758115768433)
('10.2829 %', 'train_loss:', '0.01885617421542065', ' train_acc:', 0.99625, 'time:', 16.881113052368164)
('10.8543 %', 'train_loss:', '0.027731606638908488', ' train_acc:', 0.99375, 'time:', 16.97675895690918)
('11.4257 %', 'train_loss:', '0.02312215158737672', ' train_acc:', 0.99375, 'time:', 16.711822032928467)
('11.9971 %', 'train_loss:', '0.02233021197274866', ' train_acc:', 0.9959375, 'time:', 16.94952893257141)
('12.5686 %', 'train_loss:', '0.02775605302927943', ' train_acc:', 0.995, 'time:', 16.387643814086914)
('13.1400 %', 'train_loss:', '0.016815991415151076', ' train_acc:', 0.9940625, 'time:', 16.653759002685547)
('13.7114 %', 'train_loss:', '0.02371198052028376', ' train_acc:', 0.99375, 'time:', 16.6859450340271)
('14.2829 %', 'train_loss:', '0.025793035565793616', ' train_acc:', 0.9928125, 'time:', 16.86082911491394)
('14.8543 %', 'train_loss:', '0.009123568122813595', ' train_acc:', 0.9978125, 'time:', 16.78739094734192)
('15.4257 %', 'train_loss:', '0.024050847100597822', ' train_acc:', 0.9953125, 'time:', 17.064666986465454)
('15.9971 %', 'train_loss:', '0.01968355038352456', ' train_acc:', 0.9953125, 'time:', 16.92665696144104)
('16.5686 %', 'train_loss:', '0.02319136775435254', ' train_acc:', 0.99375, 'time:', 16.8022620677948)
('17.1400 %', 'train_loss:', '0.025108829458704348', ' train_acc:', 0.9953125, 'time:', 16.76923680305481)
('17.7114 %', 'train_loss:', '0.028757773894658386', ' train_acc:', 0.993125, 'time:', 16.955291986465454)
('18.2829 %', 'train_loss:', '0.025441135495229902', ' train_acc:', 0.9946875, 'time:', 16.771308183670044)
('18.8543 %', 'train_loss:', '0.026818696710170117', ' train_acc:', 0.9940625, 'time:', 16.70885396003723)
('19.4257 %', 'train_loss:', '0.027924475555983007', ' train_acc:', 0.9940625, 'time:', 16.596702814102173)
('19.9971 %', 'train_loss:', '0.023613830636222702', ' train_acc:', 0.9959375, 'time:', 16.85006093978882)
('20.5686 %', 'train_loss:', '0.01544895071562678', ' train_acc:', 0.99625, 'time:', 16.69542098045349)
('21.1400 %', 'train_loss:', '0.024618621774870918', ' train_acc:', 0.994375, 'time:', 16.704949140548706)
('21.7114 %', 'train_loss:', '0.013575817742939762', ' train_acc:', 0.9953125, 'time:', 16.803308963775635)
('22.2829 %', 'train_loss:', '0.025974558975567563', ' train_acc:', 0.995, 'time:', 16.917507886886597)
('22.8543 %', 'train_loss:', '0.025853046679471844', ' train_acc:', 0.993125, 'time:', 16.993963956832886)
('23.4257 %', 'train_loss:', '0.01923460318646903', ' train_acc:', 0.995625, 'time:', 16.82710909843445)
('23.9971 %', 'train_loss:', '0.023805112182292306', ' train_acc:', 0.9940625, 'time:', 16.75100803375244)
('24.5686 %', 'train_loss:', '0.018213473736250308', ' train_acc:', 0.995, 'time:', 16.955660104751587)
('25.1400 %', 'train_loss:', '0.021581020566654844', ' train_acc:', 0.9940625, 'time:', 16.767343997955322)
('25.7114 %', 'train_loss:', '0.023965130474789476', ' train_acc:', 0.9940625, 'time:', 16.720425128936768)
('26.2829 %', 'train_loss:', '0.01916400000198337', ' train_acc:', 0.9953125, 'time:', 16.759350061416626)
('26.8543 %', 'train_loss:', '0.028189553064005394', ' train_acc:', 0.995, 'time:', 16.96680188179016)
('27.4257 %', 'train_loss:', '0.028277469617805764', ' train_acc:', 0.9928125, 'time:', 16.957469940185547)
('27.9971 %', 'train_loss:', '0.021192017988732915', ' train_acc:', 0.995, 'time:', 16.712671995162964)
('28.5686 %', 'train_loss:', '0.02740465337518799', ' train_acc:', 0.9934375, 'time:', 16.862738847732544)
('29.1400 %', 'train_loss:', '0.023031817975015655', ' train_acc:', 0.994375, 'time:', 16.950934171676636)
('29.7114 %', 'train_loss:', '0.02076530679048119', ' train_acc:', 0.9953125, 'time:', 16.78196907043457)
('30.2829 %', 'train_loss:', '0.014642813877703702', ' train_acc:', 0.9965625, 'time:', 16.98852777481079)
('30.8543 %', 'train_loss:', '0.012002174186127377', ' train_acc:', 0.9978125, 'time:', 16.98076295852661)
('31.4257 %', 'train_loss:', '0.021672719581697492', ' train_acc:', 0.994375, 'time:', 16.74206805229187)
('31.9971 %', 'train_loss:', '0.0139524213315417', ' train_acc:', 0.9959375, 'time:', 16.628391981124878)
('32.5686 %', 'train_loss:', '0.018332297063307124', ' train_acc:', 0.995, 'time:', 16.81875705718994)
('33.1400 %', 'train_loss:', '0.022705138572418945', ' train_acc:', 0.9946875, 'time:', 16.821341037750244)
('33.7114 %', 'train_loss:', '0.027976123883663603', ' train_acc:', 0.993125, 'time:', 16.73622989654541)
('34.2829 %', 'train_loss:', '0.0346278930610697', ' train_acc:', 0.994375, 'time:', 16.535327911376953)
('34.8543 %', 'train_loss:', '0.01523672807769799', ' train_acc:', 0.995625, 'time:', 16.74928593635559)
('35.4257 %', 'train_loss:', '0.017502105672447213', ' train_acc:', 0.9946875, 'time:', 17.023603916168213)
('35.9971 %', 'train_loss:', '0.02319253558244327', ' train_acc:', 0.995625, 'time:', 16.66423988342285)
('36.5686 %', 'train_loss:', '0.026338584204440848', ' train_acc:', 0.994375, 'time:', 16.76076102256775)
('37.1400 %', 'train_loss:', '0.022547772784082553', ' train_acc:', 0.9946875, 'time:', 17.009427070617676)
('37.7114 %', 'train_loss:', '0.04356468647162273', ' train_acc:', 0.9909375, 'time:', 16.515166997909546)
('38.2829 %', 'train_loss:', '0.03139718996231295', ' train_acc:', 0.9928125, 'time:', 16.78231906890869)
('38.8543 %', 'train_loss:', '0.02121816466607015', ' train_acc:', 0.994375, 'time:', 16.87724804878235)
('39.4257 %', 'train_loss:', '0.025873094403791583', ' train_acc:', 0.9953125, 'time:', 16.97541093826294)
('39.9971 %', 'train_loss:', '0.020716691179022747', ' train_acc:', 0.9965625, 'time:', 16.68929100036621)
('40.5686 %', 'train_loss:', '0.014991562925579273', ' train_acc:', 0.99625, 'time:', 16.62821102142334)
('41.1400 %', 'train_loss:', '0.024421133745190674', ' train_acc:', 0.9940625, 'time:', 16.61843514442444)
('41.7114 %', 'train_loss:', '0.033654194911478044', ' train_acc:', 0.990625, 'time:', 16.77740788459778)
('42.2829 %', 'train_loss:', '0.02031429149743417', ' train_acc:', 0.9959375, 'time:', 16.88416600227356)
('42.8543 %', 'train_loss:', '0.019238960613092784', ' train_acc:', 0.9940625, 'time:', 16.850332021713257)
('43.4257 %', 'train_loss:', '0.02802943202301549', ' train_acc:', 0.9940625, 'time:', 16.80328392982483)
('43.9971 %', 'train_loss:', '0.014837170337632415', ' train_acc:', 0.9965625, 'time:', 16.86587905883789)
('44.5686 %', 'train_loss:', '0.020371720961138637', ' train_acc:', 0.9953125, 'time:', 16.909533977508545)
('45.1400 %', 'train_loss:', '0.020194335500918897', ' train_acc:', 0.99625, 'time:', 16.65647006034851)
('45.7114 %', 'train_loss:', '0.011098310751531244', ' train_acc:', 0.9975, 'time:', 16.757934093475342)
('46.2829 %', 'train_loss:', '0.01711602451310682', ' train_acc:', 0.995625, 'time:', 16.56687903404236)
('46.8543 %', 'train_loss:', '0.029320979703757074', ' train_acc:', 0.99375, 'time:', 16.724719047546387)
('47.4257 %', 'train_loss:', '0.025083157847948314', ' train_acc:', 0.995, 'time:', 16.683717012405396)
('47.9971 %', 'train_loss:', '0.02881617031823225', ' train_acc:', 0.99375, 'time:', 17.010457038879395)
('48.5686 %', 'train_loss:', '0.030816064491500584', ' train_acc:', 0.9934375, 'time:', 16.650126934051514)
('49.1400 %', 'train_loss:', '0.020131740316464856', ' train_acc:', 0.9965625, 'time:', 16.71718692779541)
('49.7114 %', 'train_loss:', '0.02123783778484267', ' train_acc:', 0.99375, 'time:', 16.782032012939453)
('50.2829 %', 'train_loss:', '0.02346353751663628', ' train_acc:', 0.9934375, 'time:', 16.71197485923767)
('50.8543 %', 'train_loss:', '0.019634421485602616', ' train_acc:', 0.995625, 'time:', 16.533547163009644)
('51.4257 %', 'train_loss:', '0.018860876947819634', ' train_acc:', 0.9940625, 'time:', 16.609982013702393)
('51.9971 %', 'train_loss:', '0.0263592425862862', ' train_acc:', 0.9940625, 'time:', 16.61166787147522)
('52.5686 %', 'train_loss:', '0.01677914567562766', ' train_acc:', 0.995625, 'time:', 16.782056093215942)
('53.1400 %', 'train_loss:', '0.022189473851153708', ' train_acc:', 0.994375, 'time:', 16.8276150226593)
('53.7114 %', 'train_loss:', '0.02865654610254296', ' train_acc:', 0.9934375, 'time:', 17.360086917877197)
('54.2829 %', 'train_loss:', '0.02153966917548587', ' train_acc:', 0.9934375, 'time:', 16.75165605545044)
('54.8543 %', 'train_loss:', '0.0164527869959511', ' train_acc:', 0.9946875, 'time:', 16.999042987823486)
('55.4257 %', 'train_loss:', '0.018370916908861546', ' train_acc:', 0.9959375, 'time:', 16.680195093154907)
('55.9971 %', 'train_loss:', '0.015918732436384742', ' train_acc:', 0.996875, 'time:', 16.82796001434326)
('56.5686 %', 'train_loss:', '0.017285361786616705', ' train_acc:', 0.995, 'time:', 17.046157836914062)
('57.1400 %', 'train_loss:', '0.018696514695238874', ' train_acc:', 0.9959375, 'time:', 16.67652702331543)
('57.7114 %', 'train_loss:', '0.026601341992245578', ' train_acc:', 0.9921875, 'time:', 16.90956401824951)
('58.2829 %', 'train_loss:', '0.017584231764230934', ' train_acc:', 0.9959375, 'time:', 17.004613876342773)
('58.8543 %', 'train_loss:', '0.02252959031569844', ' train_acc:', 0.9940625, 'time:', 16.798381090164185)
('59.4257 %', 'train_loss:', '0.025943180719768862', ' train_acc:', 0.9940625, 'time:', 17.009765148162842)
('59.9971 %', 'train_loss:', '0.02158005301488629', ' train_acc:', 0.994375, 'time:', 16.84202790260315)
('60.5686 %', 'train_loss:', '0.025209650436590892', ' train_acc:', 0.99375, 'time:', 16.675610065460205)
('61.1400 %', 'train_loss:', '0.015346093749108149', ' train_acc:', 0.9965625, 'time:', 16.770034790039062)
('61.7114 %', 'train_loss:', '0.02250297429620332', ' train_acc:', 0.9959375, 'time:', 16.71596097946167)
('62.2829 %', 'train_loss:', '0.018869349098151814', ' train_acc:', 0.9946875, 'time:', 16.867516040802002)
('62.8543 %', 'train_loss:', '0.011381203964442648', ' train_acc:', 0.9975, 'time:', 16.973453998565674)
('63.4257 %', 'train_loss:', '0.02445293696472163', ' train_acc:', 0.9946875, 'time:', 17.067008018493652)
('63.9971 %', 'train_loss:', '0.021126732440770866', ' train_acc:', 0.995625, 'time:', 16.830832958221436)
('64.5686 %', 'train_loss:', '0.01604991379166677', ' train_acc:', 0.99625, 'time:', 16.752729892730713)
('65.1400 %', 'train_loss:', '0.021211802661873662', ' train_acc:', 0.994375, 'time:', 16.869354963302612)
('65.7114 %', 'train_loss:', '0.0234150965322533', ' train_acc:', 0.99375, 'time:', 16.697711944580078)
('66.2829 %', 'train_loss:', '0.02139064452173443', ' train_acc:', 0.995625, 'time:', 16.99874997138977)
('66.8543 %', 'train_loss:', '0.013380139938453795', ' train_acc:', 0.99625, 'time:', 16.878522872924805)
('67.4257 %', 'train_loss:', '0.016630359713348072', ' train_acc:', 0.99625, 'time:', 16.790323972702026)
('67.9971 %', 'train_loss:', '0.026401307181622542', ' train_acc:', 0.993125, 'time:', 16.713675022125244)
('68.5686 %', 'train_loss:', '0.01609572127129809', ' train_acc:', 0.99625, 'time:', 17.150243997573853)
('69.1400 %', 'train_loss:', '0.01776187510289219', ' train_acc:', 0.9953125, 'time:', 16.791267156600952)
('69.7114 %', 'train_loss:', '0.025514757077171452', ' train_acc:', 0.9921875, 'time:', 16.68499207496643)
('70.2829 %', 'train_loss:', '0.01880852704256995', ' train_acc:', 0.9959375, 'time:', 16.993417024612427)
('70.8543 %', 'train_loss:', '0.024807031686323172', ' train_acc:', 0.995, 'time:', 16.79894518852234)
('71.4257 %', 'train_loss:', '0.02843792444260771', ' train_acc:', 0.9940625, 'time:', 16.83325695991516)
('71.9971 %', 'train_loss:', '0.01998195646646309', ' train_acc:', 0.995, 'time:', 16.738685846328735)
('72.5686 %', 'train_loss:', '0.03047696384500341', ' train_acc:', 0.9925, 'time:', 16.727691888809204)
('73.1400 %', 'train_loss:', '0.017408155350897233', ' train_acc:', 0.995, 'time:', 16.578779935836792)
('73.7114 %', 'train_loss:', '0.014761949893799056', ' train_acc:', 0.995625, 'time:', 16.956838130950928)
('74.2829 %', 'train_loss:', '0.02159882736342297', ' train_acc:', 0.995, 'time:', 16.71766209602356)
('74.8543 %', 'train_loss:', '0.022165540269252233', ' train_acc:', 0.995, 'time:', 16.87761878967285)
('75.4257 %', 'train_loss:', '0.019263693508582945', ' train_acc:', 0.9959375, 'time:', 16.713961124420166)
('75.9971 %', 'train_loss:', '0.020742809686744294', ' train_acc:', 0.9959375, 'time:', 17.002037048339844)
('76.5686 %', 'train_loss:', '0.01629827890102206', ' train_acc:', 0.995625, 'time:', 16.885262966156006)
('77.1400 %', 'train_loss:', '0.032016074260372986', ' train_acc:', 0.993125, 'time:', 16.813297986984253)
('77.7114 %', 'train_loss:', '0.022122122128962474', ' train_acc:', 0.995625, 'time:', 17.328634023666382)
('78.2829 %', 'train_loss:', '0.02773743573374304', ' train_acc:', 0.9934375, 'time:', 17.03961420059204)
('78.8543 %', 'train_loss:', '0.015946472512396212', ' train_acc:', 0.994375, 'time:', 16.70743680000305)
('79.4257 %', 'train_loss:', '0.01803667152584694', ' train_acc:', 0.9965625, 'time:', 16.786207914352417)
('79.9971 %', 'train_loss:', '0.03108527755398427', ' train_acc:', 0.9953125, 'time:', 16.92677593231201)
('80.5686 %', 'train_loss:', '0.02018649525556384', ' train_acc:', 0.995, 'time:', 16.735605001449585)
('81.1400 %', 'train_loss:', '0.015588248475296496', ' train_acc:', 0.9965625, 'time:', 16.88577890396118)
('81.7114 %', 'train_loss:', '0.032441647032419495', ' train_acc:', 0.9909375, 'time:', 16.75463104248047)
('82.2829 %', 'train_loss:', '0.022374111350854944', ' train_acc:', 0.9953125, 'time:', 17.06612205505371)
('82.8543 %', 'train_loss:', '0.021848829465120616', ' train_acc:', 0.9946875, 'time:', 16.830347061157227)
('83.4257 %', 'train_loss:', '0.020207201417103988', ' train_acc:', 0.995625, 'time:', 16.882643938064575)
('83.9971 %', 'train_loss:', '0.014245944624838103', ' train_acc:', 0.9959375, 'time:', 17.237730026245117)
('84.5686 %', 'train_loss:', '0.030003768744149964', ' train_acc:', 0.995625, 'time:', 16.862656116485596)
('85.1400 %', 'train_loss:', '0.016542886371744316', ' train_acc:', 0.9953125, 'time:', 16.988352060317993)
('85.7114 %', 'train_loss:', '0.013903254042356821', ' train_acc:', 0.996875, 'time:', 16.59671187400818)
('86.2829 %', 'train_loss:', '0.016824305660356913', ' train_acc:', 0.9946875, 'time:', 16.805639028549194)
('86.8543 %', 'train_loss:', '0.029766793689668704', ' train_acc:', 0.9940625, 'time:', 16.791439056396484)
('87.4257 %', 'train_loss:', '0.033396079565943634', ' train_acc:', 0.9915625, 'time:', 16.69012212753296)
('87.9971 %', 'train_loss:', '0.03609379917241313', ' train_acc:', 0.9903125, 'time:', 16.769906044006348)
('88.5686 %', 'train_loss:', '0.0290184975885677', ' train_acc:', 0.994375, 'time:', 16.835777044296265)
('89.1400 %', 'train_loss:', '0.019676889929585287', ' train_acc:', 0.995, 'time:', 16.693349838256836)
('89.7114 %', 'train_loss:', '0.016545958015519772', ' train_acc:', 0.995, 'time:', 16.760794162750244)
('90.2829 %', 'train_loss:', '0.03603343017121006', ' train_acc:', 0.9934375, 'time:', 16.848469018936157)
('90.8543 %', 'train_loss:', '0.022286019702091833', ' train_acc:', 0.9946875, 'time:', 16.87758779525757)
('91.4257 %', 'train_loss:', '0.02118284195256706', ' train_acc:', 0.994375, 'time:', 16.958789825439453)
('91.9971 %', 'train_loss:', '0.01648289794720199', ' train_acc:', 0.9959375, 'time:', 16.606806993484497)
('92.5686 %', 'train_loss:', '0.026613534694110968', ' train_acc:', 0.9934375, 'time:', 17.158506870269775)
('93.1400 %', 'train_loss:', '0.02096638443279062', ' train_acc:', 0.994375, 'time:', 17.03179621696472)
('93.7114 %', 'train_loss:', '0.0199447258868895', ' train_acc:', 0.995, 'time:', 16.757455110549927)
('94.2829 %', 'train_loss:', '0.018549206040952414', ' train_acc:', 0.9953125, 'time:', 17.0022029876709)
('94.8543 %', 'train_loss:', '0.023870336984982712', ' train_acc:', 0.99375, 'time:', 16.747421979904175)
('95.4257 %', 'train_loss:', '0.025146296048378643', ' train_acc:', 0.99375, 'time:', 16.611299991607666)
('95.9971 %', 'train_loss:', '0.025807046069180616', ' train_acc:', 0.9946875, 'time:', 16.742583990097046)
('96.5686 %', 'train_loss:', '0.025485714374899545', ' train_acc:', 0.993125, 'time:', 16.83081603050232)
('97.1400 %', 'train_loss:', '0.02566671906020474', ' train_acc:', 0.9934375, 'time:', 16.901221990585327)
('97.7114 %', 'train_loss:', '0.02504159764292581', ' train_acc:', 0.994375, 'time:', 16.67951798439026)
('98.2829 %', 'train_loss:', '0.019271219925980177', ' train_acc:', 0.995625, 'time:', 16.729027032852173)
('98.8543 %', 'train_loss:', '0.016867558275498594', ' train_acc:', 0.995, 'time:', 16.610338926315308)
('99.4257 %', 'train_loss:', '0.019065369925510823', ' train_acc:', 0.995625, 'time:', 16.607661962509155)
('99.9971 %', 'train_loss:', '0.01615830983180331', ' train_acc:', 0.995, 'time:', 16.875774145126343)
('epoch 4 done', 'acc = 0.9891,loss = 0.0460')
('0.5686 %', 'train_loss:', '0.013097972617492815', ' train_acc:', 0.9971875, 'time:', 170.4598410129547)
('1.1400 %', 'train_loss:', '0.008762813329426536', ' train_acc:', 0.9975, 'time:', 16.913246870040894)
('1.7114 %', 'train_loss:', '0.02969190640457782', ' train_acc:', 0.9940625, 'time:', 16.672379970550537)
('2.2829 %', 'train_loss:', '0.01099566902868446', ' train_acc:', 0.996875, 'time:', 16.79652500152588)
('2.8543 %', 'train_loss:', '0.016323720877599045', ' train_acc:', 0.9965625, 'time:', 16.778714895248413)
('3.4257 %', 'train_loss:', '0.012810706208761076', ' train_acc:', 0.9978125, 'time:', 16.78802490234375)
('3.9971 %', 'train_loss:', '0.01412188896682892', ' train_acc:', 0.9978125, 'time:', 16.880314111709595)
('4.5686 %', 'train_loss:', '0.01856890221019967', ' train_acc:', 0.995, 'time:', 16.84534001350403)
('5.1400 %', 'train_loss:', '0.00920740610386929', ' train_acc:', 0.9971875, 'time:', 16.77548599243164)
('5.7114 %', 'train_loss:', '0.02643271844145147', ' train_acc:', 0.995625, 'time:', 17.116558074951172)
('6.2829 %', 'train_loss:', '0.016675167139715084', ' train_acc:', 0.9975, 'time:', 17.072708129882812)
('6.8543 %', 'train_loss:', '0.02104606026452984', ' train_acc:', 0.995625, 'time:', 16.852463006973267)
