2020-01-14 09:34:06,659 - root - INFO - Namespace(accumulate=None, attention_dropout=0.1, batch_size=128, dataset='126gb', dev_batch_size=32, dropout=0.1, early_stop=None, epochs=3, epsilon=1e-06, gpu=8, log_interval=10, lr=3e-05, lr_decay='linear', max_len=128, model_name='xlnet_cased_l12_h768_a12', model_parameters=None, only_inference=False, optimizer='Adam', output_dir='./output_dir', pad=True, seed=5, task_name='QQP', training_steps=14000, warmup_ratio=0.07)
2020-01-14 09:34:35,776 - root - INFO - processing dataset...
2020-01-14 09:34:49,382 - py.warnings - WARNING - /home/ubuntu/.local/lib/python3.6/site-packages/gluonnlp/data/dataset.py:169: UserWarning: 21 incomplete samples in /home/ubuntu/.mxnet/datasets/glue_qqp/train.tsv
  warnings.warn('%d incomplete samples in %s'%(num_missing, filename))

2020-01-14 09:34:56,734 - py.warnings - WARNING - /home/ubuntu/.local/lib/python3.6/site-packages/gluonnlp/data/dataset.py:169: UserWarning: 1 incomplete samples in /home/ubuntu/.mxnet/datasets/glue_qqp/dev.tsv
  warnings.warn('%d incomplete samples in %s'%(num_missing, filename))

2020-01-14 09:35:07,893 - root - INFO - Now we are doing XLNet classification training on [gpu(0), gpu(1), gpu(2), gpu(3), gpu(4), gpu(5), gpu(6), gpu(7)]!
2020-01-14 09:35:07,900 - root - INFO - training steps=14000
2020-01-14 09:36:01,069 - root - INFO - Time cost for the first forward-backward =53.16s
2020-01-14 10:39:50,677 - root - INFO - [Epoch 2 Batch 800/2843] loss=0.2305, lr=0.0000239
2020-01-14 10:40:00,580 - root - INFO - [Epoch 2 Batch 810/2843] loss=0.2416, lr=0.0000238
2020-01-14 10:40:10,723 - root - INFO - [Epoch 2 Batch 820/2843] loss=0.2417, lr=0.0000238
2020-01-14 10:40:20,995 - root - INFO - [Epoch 2 Batch 830/2843] loss=0.2272, lr=0.0000238
2020-01-14 10:40:31,124 - root - INFO - [Epoch 2 Batch 840/2843] loss=0.2163, lr=0.0000238
2020-01-14 10:40:41,108 - root - INFO - [Epoch 2 Batch 850/2843] loss=0.2024, lr=0.0000238
2020-01-14 10:40:51,160 - root - INFO - [Epoch 2 Batch 860/2843] loss=0.2006, lr=0.0000237
2020-01-14 10:41:01,149 - root - INFO - [Epoch 2 Batch 870/2843] loss=0.2197, lr=0.0000237
2020-01-14 10:41:11,337 - root - INFO - [Epoch 2 Batch 880/2843] loss=0.2188, lr=0.0000237
2020-01-14 10:41:21,504 - root - INFO - [Epoch 2 Batch 890/2843] loss=0.2200, lr=0.0000237
2020-01-14 10:41:31,688 - root - INFO - [Epoch 2 Batch 900/2843] loss=0.2448, lr=0.0000236
2020-01-14 10:41:41,852 - root - INFO - [Epoch 2 Batch 910/2843] loss=0.2172, lr=0.0000236
2020-01-14 10:41:51,875 - root - INFO - [Epoch 2 Batch 920/2843] loss=0.2154, lr=0.0000236
2020-01-14 10:42:01,868 - root - INFO - [Epoch 2 Batch 930/2843] loss=0.2168, lr=0.0000236
2020-01-14 10:42:11,880 - root - INFO - [Epoch 2 Batch 940/2843] loss=0.2111, lr=0.0000235
2020-01-14 10:42:22,135 - root - INFO - [Epoch 2 Batch 950/2843] loss=0.2095, lr=0.0000235
2020-01-14 10:42:32,159 - root - INFO - [Epoch 2 Batch 960/2843] loss=0.2362, lr=0.0000235
2020-01-14 10:42:42,251 - root - INFO - [Epoch 2 Batch 970/2843] loss=0.2288, lr=0.0000235
2020-01-14 10:42:52,133 - root - INFO - [Epoch 2 Batch 980/2843] loss=0.2289, lr=0.0000235
2020-01-14 10:43:02,230 - root - INFO - [Epoch 2 Batch 990/2843] loss=0.2357, lr=0.0000234
2020-01-14 10:43:12,510 - root - INFO - [Epoch 2 Batch 1000/2843] loss=0.2294, lr=0.0000234
2020-01-14 10:43:22,806 - root - INFO - [Epoch 2 Batch 1010/2843] loss=0.2343, lr=0.0000234
2020-01-14 10:43:33,048 - root - INFO - [Epoch 2 Batch 1020/2843] loss=0.2389, lr=0.0000234
2020-01-14 10:43:43,265 - root - INFO - [Epoch 2 Batch 1030/2843] loss=0.2197, lr=0.0000233
2020-01-14 10:43:53,488 - root - INFO - [Epoch 2 Batch 1040/2843] loss=0.2481, lr=0.0000233
2020-01-14 10:44:03,545 - root - INFO - [Epoch 2 Batch 1050/2843] loss=0.2384, lr=0.0000233
2020-01-14 10:44:13,650 - root - INFO - [Epoch 2 Batch 1060/2843] loss=0.2261, lr=0.0000233
2020-01-14 10:44:23,734 - root - INFO - [Epoch 2 Batch 1070/2843] loss=0.2493, lr=0.0000232
2020-01-14 10:44:33,821 - root - INFO - [Epoch 2 Batch 1080/2843] loss=0.2417, lr=0.0000232
2020-01-14 10:44:43,889 - root - INFO - [Epoch 2 Batch 1090/2843] loss=0.2264, lr=0.0000232
2020-01-14 10:44:54,037 - root - INFO - [Epoch 2 Batch 1100/2843] loss=0.2091, lr=0.0000232
2020-01-14 10:45:04,232 - root - INFO - [Epoch 2 Batch 1110/2843] loss=0.2173, lr=0.0000232
2020-01-14 10:45:14,434 - root - INFO - [Epoch 2 Batch 1120/2843] loss=0.2089, lr=0.0000231
2020-01-14 10:45:24,321 - root - INFO - [Epoch 2 Batch 1130/2843] loss=0.2468, lr=0.0000231
2020-01-14 10:45:34,244 - root - INFO - [Epoch 2 Batch 1140/2843] loss=0.2132, lr=0.0000231
2020-01-14 10:45:44,285 - root - INFO - [Epoch 2 Batch 1150/2843] loss=0.2145, lr=0.0000231
2020-01-14 10:45:54,467 - root - INFO - [Epoch 2 Batch 1160/2843] loss=0.2116, lr=0.0000230
2020-01-14 10:46:04,626 - root - INFO - [Epoch 2 Batch 1170/2843] loss=0.2262, lr=0.0000230
2020-01-14 10:46:14,700 - root - INFO - [Epoch 2 Batch 1180/2843] loss=0.2203, lr=0.0000230
2020-01-14 10:46:24,868 - root - INFO - [Epoch 2 Batch 1190/2843] loss=0.2288, lr=0.0000230
2020-01-14 10:46:35,012 - root - INFO - [Epoch 2 Batch 1200/2843] loss=0.2491, lr=0.0000229
2020-01-14 10:46:44,908 - root - INFO - [Epoch 2 Batch 1210/2843] loss=0.2273, lr=0.0000229
2020-01-14 10:46:54,984 - root - INFO - [Epoch 2 Batch 1220/2843] loss=0.2156, lr=0.0000229
2020-01-14 10:47:05,271 - root - INFO - [Epoch 2 Batch 1230/2843] loss=0.2252, lr=0.0000229
2020-01-14 10:47:15,454 - root - INFO - [Epoch 2 Batch 1240/2843] loss=0.2269, lr=0.0000229
2020-01-14 10:47:25,737 - root - INFO - [Epoch 2 Batch 1250/2843] loss=0.1997, lr=0.0000228
2020-01-14 10:47:35,901 - root - INFO - [Epoch 2 Batch 1260/2843] loss=0.2434, lr=0.0000228
2020-01-14 10:47:45,918 - root - INFO - [Epoch 2 Batch 1270/2843] loss=0.2044, lr=0.0000228
2020-01-14 10:47:56,113 - root - INFO - [Epoch 2 Batch 1280/2843] loss=0.2075, lr=0.0000228
2020-01-14 10:48:06,413 - root - INFO - [Epoch 2 Batch 1290/2843] loss=0.2345, lr=0.0000227
2020-01-14 10:48:16,586 - root - INFO - [Epoch 2 Batch 1300/2843] loss=0.2288, lr=0.0000227
2020-01-14 10:48:26,803 - root - INFO - [Epoch 2 Batch 1310/2843] loss=0.2027, lr=0.0000227
2020-01-14 10:48:37,076 - root - INFO - [Epoch 2 Batch 1320/2843] loss=0.1991, lr=0.0000227
2020-01-14 10:48:47,153 - root - INFO - [Epoch 2 Batch 1330/2843] loss=0.2836, lr=0.0000226
2020-01-14 10:48:57,183 - root - INFO - [Epoch 2 Batch 1340/2843] loss=0.2327, lr=0.0000226
2020-01-14 10:49:07,196 - root - INFO - [Epoch 2 Batch 1350/2843] loss=0.2374, lr=0.0000226
2020-01-14 10:49:17,204 - root - INFO - [Epoch 2 Batch 1360/2843] loss=0.2524, lr=0.0000226
2020-01-14 10:49:27,358 - root - INFO - [Epoch 2 Batch 1370/2843] loss=0.2083, lr=0.0000226
2020-01-14 10:49:37,503 - root - INFO - [Epoch 2 Batch 1380/2843] loss=0.2141, lr=0.0000225
2020-01-14 10:49:47,518 - root - INFO - [Epoch 2 Batch 1390/2843] loss=0.2270, lr=0.0000225
2020-01-14 10:49:57,672 - root - INFO - [Epoch 2 Batch 1400/2843] loss=0.2202, lr=0.0000225
2020-01-14 10:50:07,922 - root - INFO - [Epoch 2 Batch 1410/2843] loss=0.2121, lr=0.0000225
2020-01-14 10:50:17,986 - root - INFO - [Epoch 2 Batch 1420/2843] loss=0.2044, lr=0.0000224
2020-01-14 10:50:28,124 - root - INFO - [Epoch 2 Batch 1430/2843] loss=0.2408, lr=0.0000224
2020-01-14 10:50:38,409 - root - INFO - [Epoch 2 Batch 1440/2843] loss=0.2334, lr=0.0000224
2020-01-14 10:50:48,658 - root - INFO - [Epoch 2 Batch 1450/2843] loss=0.2280, lr=0.0000224
2020-01-14 10:50:59,027 - root - INFO - [Epoch 2 Batch 1460/2843] loss=0.2356, lr=0.0000223
2020-01-14 10:51:09,550 - root - INFO - [Epoch 2 Batch 1470/2843] loss=0.2271, lr=0.0000223
2020-01-14 10:51:19,580 - root - INFO - [Epoch 2 Batch 1480/2843] loss=0.2230, lr=0.0000223
2020-01-14 10:51:29,759 - root - INFO - [Epoch 2 Batch 1490/2843] loss=0.2157, lr=0.0000223
2020-01-14 10:51:39,797 - root - INFO - [Epoch 2 Batch 1500/2843] loss=0.2494, lr=0.0000223
2020-01-14 10:51:49,888 - root - INFO - [Epoch 2 Batch 1510/2843] loss=0.2177, lr=0.0000222
2020-01-14 10:52:00,114 - root - INFO - [Epoch 2 Batch 1520/2843] loss=0.2130, lr=0.0000222
2020-01-14 10:52:10,242 - root - INFO - [Epoch 2 Batch 1530/2843] loss=0.2060, lr=0.0000222
2020-01-14 10:52:20,418 - root - INFO - [Epoch 2 Batch 1540/2843] loss=0.2106, lr=0.0000222
2020-01-14 10:52:30,479 - root - INFO - [Epoch 2 Batch 1550/2843] loss=0.2223, lr=0.0000221
2020-01-14 10:52:40,711 - root - INFO - [Epoch 2 Batch 1560/2843] loss=0.2207, lr=0.0000221
2020-01-14 10:52:50,845 - root - INFO - [Epoch 2 Batch 1570/2843] loss=0.2123, lr=0.0000221
2020-01-14 10:53:01,036 - root - INFO - [Epoch 2 Batch 1580/2843] loss=0.2042, lr=0.0000221
2020-01-14 10:53:11,254 - root - INFO - [Epoch 2 Batch 1590/2843] loss=0.2198, lr=0.0000220
2020-01-14 10:53:21,153 - root - INFO - [Epoch 2 Batch 1600/2843] loss=0.2136, lr=0.0000220
2020-01-14 10:53:31,220 - root - INFO - [Epoch 2 Batch 1610/2843] loss=0.2282, lr=0.0000220
2020-01-14 10:53:41,292 - root - INFO - [Epoch 2 Batch 1620/2843] loss=0.2222, lr=0.0000220
2020-01-14 10:53:51,521 - root - INFO - [Epoch 2 Batch 1630/2843] loss=0.2571, lr=0.0000220
2020-01-14 10:54:01,595 - root - INFO - [Epoch 2 Batch 1640/2843] loss=0.2309, lr=0.0000219
2020-01-14 10:54:11,734 - root - INFO - [Epoch 2 Batch 1650/2843] loss=0.2396, lr=0.0000219
2020-01-14 10:54:21,696 - root - INFO - [Epoch 2 Batch 1660/2843] loss=0.2468, lr=0.0000219
2020-01-14 10:54:31,693 - root - INFO - [Epoch 2 Batch 1670/2843] loss=0.2047, lr=0.0000219
2020-01-14 10:54:41,747 - root - INFO - [Epoch 2 Batch 1680/2843] loss=0.2272, lr=0.0000218
2020-01-14 10:54:51,772 - root - INFO - [Epoch 2 Batch 1690/2843] loss=0.2344, lr=0.0000218
2020-01-14 10:55:01,773 - root - INFO - [Epoch 2 Batch 1700/2843] loss=0.2269, lr=0.0000218
2020-01-14 10:55:11,906 - root - INFO - [Epoch 2 Batch 1710/2843] loss=0.2117, lr=0.0000218
2020-01-14 10:55:21,787 - root - INFO - [Epoch 2 Batch 1720/2843] loss=0.2252, lr=0.0000217
2020-01-14 10:55:31,924 - root - INFO - [Epoch 2 Batch 1730/2843] loss=0.2061, lr=0.0000217
2020-01-14 10:55:41,764 - root - INFO - [Epoch 2 Batch 1740/2843] loss=0.2219, lr=0.0000217
2020-01-14 10:55:51,832 - root - INFO - [Epoch 2 Batch 1750/2843] loss=0.2360, lr=0.0000217
2020-01-14 10:56:01,881 - root - INFO - [Epoch 2 Batch 1760/2843] loss=0.2060, lr=0.0000217
2020-01-14 10:56:12,121 - root - INFO - [Epoch 2 Batch 1770/2843] loss=0.2289, lr=0.0000216
2020-01-14 10:56:22,197 - root - INFO - [Epoch 2 Batch 1780/2843] loss=0.2124, lr=0.0000216
2020-01-14 10:56:32,349 - root - INFO - [Epoch 2 Batch 1790/2843] loss=0.2252, lr=0.0000216
2020-01-14 10:56:42,372 - root - INFO - [Epoch 2 Batch 1800/2843] loss=0.1994, lr=0.0000216
2020-01-14 10:56:52,698 - root - INFO - [Epoch 2 Batch 1810/2843] loss=0.2201, lr=0.0000215
2020-01-14 10:57:03,054 - root - INFO - [Epoch 2 Batch 1820/2843] loss=0.2109, lr=0.0000215
2020-01-14 10:57:13,239 - root - INFO - [Epoch 2 Batch 1830/2843] loss=0.2295, lr=0.0000215
2020-01-14 10:57:23,182 - root - INFO - [Epoch 2 Batch 1840/2843] loss=0.2149, lr=0.0000215
2020-01-14 10:57:33,263 - root - INFO - [Epoch 2 Batch 1850/2843] loss=0.2430, lr=0.0000214
2020-01-14 10:57:43,228 - root - INFO - [Epoch 2 Batch 1860/2843] loss=0.2078, lr=0.0000214
2020-01-14 10:57:53,304 - root - INFO - [Epoch 2 Batch 1870/2843] loss=0.2163, lr=0.0000214
2020-01-14 10:58:03,584 - root - INFO - [Epoch 2 Batch 1880/2843] loss=0.2291, lr=0.0000214
2020-01-14 10:58:14,112 - root - INFO - [Epoch 2 Batch 1890/2843] loss=0.2046, lr=0.0000214
2020-01-14 10:58:24,482 - root - INFO - [Epoch 2 Batch 1900/2843] loss=0.2345, lr=0.0000213
2020-01-14 10:58:34,449 - root - INFO - [Epoch 2 Batch 1910/2843] loss=0.2255, lr=0.0000213
2020-01-14 10:58:44,409 - root - INFO - [Epoch 2 Batch 1920/2843] loss=0.1944, lr=0.0000213
2020-01-14 10:58:54,563 - root - INFO - [Epoch 2 Batch 1930/2843] loss=0.1974, lr=0.0000213
2020-01-14 10:59:04,581 - root - INFO - [Epoch 2 Batch 1940/2843] loss=0.2143, lr=0.0000212
2020-01-14 10:59:14,968 - root - INFO - [Epoch 2 Batch 1950/2843] loss=0.2172, lr=0.0000212
2020-01-14 10:59:25,302 - root - INFO - [Epoch 2 Batch 1960/2843] loss=0.2367, lr=0.0000212
2020-01-14 10:59:35,823 - root - INFO - [Epoch 2 Batch 1970/2843] loss=0.2148, lr=0.0000212
2020-01-14 10:59:46,009 - root - INFO - [Epoch 2 Batch 1980/2843] loss=0.2347, lr=0.0000211
2020-01-14 10:59:56,292 - root - INFO - [Epoch 2 Batch 1990/2843] loss=0.2408, lr=0.0000211
2020-01-14 11:00:06,442 - root - INFO - [Epoch 2 Batch 2000/2843] loss=0.2127, lr=0.0000211
2020-01-14 11:00:16,585 - root - INFO - [Epoch 2 Batch 2010/2843] loss=0.2380, lr=0.0000211
2020-01-14 11:00:27,071 - root - INFO - [Epoch 2 Batch 2020/2843] loss=0.2197, lr=0.0000211
2020-01-14 11:00:37,395 - root - INFO - [Epoch 2 Batch 2030/2843] loss=0.1958, lr=0.0000210
2020-01-14 11:00:47,235 - root - INFO - [Epoch 2 Batch 2040/2843] loss=0.2170, lr=0.0000210
2020-01-14 11:00:57,252 - root - INFO - [Epoch 2 Batch 2050/2843] loss=0.2255, lr=0.0000210
2020-01-14 11:01:07,452 - root - INFO - [Epoch 2 Batch 2060/2843] loss=0.2123, lr=0.0000210
2020-01-14 11:01:17,453 - root - INFO - [Epoch 2 Batch 2070/2843] loss=0.1945, lr=0.0000209
2020-01-14 11:01:27,566 - root - INFO - [Epoch 2 Batch 2080/2843] loss=0.2073, lr=0.0000209
2020-01-14 11:01:37,774 - root - INFO - [Epoch 2 Batch 2090/2843] loss=0.1890, lr=0.0000209
2020-01-14 11:01:48,203 - root - INFO - [Epoch 2 Batch 2100/2843] loss=0.2239, lr=0.0000209
2020-01-14 11:01:58,113 - root - INFO - [Epoch 2 Batch 2110/2843] loss=0.2236, lr=0.0000208
2020-01-14 11:02:08,050 - root - INFO - [Epoch 2 Batch 2120/2843] loss=0.2273, lr=0.0000208
2020-01-14 11:02:18,208 - root - INFO - [Epoch 2 Batch 2130/2843] loss=0.2070, lr=0.0000208
2020-01-14 11:02:28,292 - root - INFO - [Epoch 2 Batch 2140/2843] loss=0.1978, lr=0.0000208
2020-01-14 11:02:38,305 - root - INFO - [Epoch 2 Batch 2150/2843] loss=0.2078, lr=0.0000208
2020-01-14 11:02:48,294 - root - INFO - [Epoch 2 Batch 2160/2843] loss=0.2324, lr=0.0000207
2020-01-14 11:02:58,375 - root - INFO - [Epoch 2 Batch 2170/2843] loss=0.2354, lr=0.0000207
2020-01-14 11:03:08,554 - root - INFO - [Epoch 2 Batch 2180/2843] loss=0.2337, lr=0.0000207
2020-01-14 11:03:18,810 - root - INFO - [Epoch 2 Batch 2190/2843] loss=0.2435, lr=0.0000207
2020-01-14 11:03:28,817 - root - INFO - [Epoch 2 Batch 2200/2843] loss=0.2043, lr=0.0000206
2020-01-14 11:03:38,884 - root - INFO - [Epoch 2 Batch 2210/2843] loss=0.2309, lr=0.0000206
2020-01-14 11:03:49,101 - root - INFO - [Epoch 2 Batch 2220/2843] loss=0.2184, lr=0.0000206
2020-01-14 11:03:59,117 - root - INFO - [Epoch 2 Batch 2230/2843] loss=0.2116, lr=0.0000206
2020-01-14 11:04:09,161 - root - INFO - [Epoch 2 Batch 2240/2843] loss=0.2102, lr=0.0000205
2020-01-14 11:04:19,199 - root - INFO - [Epoch 2 Batch 2250/2843] loss=0.2067, lr=0.0000205
2020-01-14 11:04:29,387 - root - INFO - [Epoch 2 Batch 2260/2843] loss=0.2014, lr=0.0000205
2020-01-14 11:04:39,662 - root - INFO - [Epoch 2 Batch 2270/2843] loss=0.2083, lr=0.0000205
2020-01-14 11:04:49,675 - root - INFO - [Epoch 2 Batch 2280/2843] loss=0.2104, lr=0.0000205
2020-01-14 11:04:59,887 - root - INFO - [Epoch 2 Batch 2290/2843] loss=0.2372, lr=0.0000204
2020-01-14 11:05:09,896 - root - INFO - [Epoch 2 Batch 2300/2843] loss=0.1992, lr=0.0000204
2020-01-14 11:05:20,082 - root - INFO - [Epoch 2 Batch 2310/2843] loss=0.2192, lr=0.0000204
2020-01-14 11:05:30,088 - root - INFO - [Epoch 2 Batch 2320/2843] loss=0.2196, lr=0.0000204
2020-01-14 11:05:40,168 - root - INFO - [Epoch 2 Batch 2330/2843] loss=0.2160, lr=0.0000203
2020-01-14 11:05:50,215 - root - INFO - [Epoch 2 Batch 2340/2843] loss=0.2189, lr=0.0000203
2020-01-14 11:06:00,379 - root - INFO - [Epoch 2 Batch 2350/2843] loss=0.2130, lr=0.0000203
2020-01-14 11:06:10,772 - root - INFO - [Epoch 2 Batch 2360/2843] loss=0.2086, lr=0.0000203
2020-01-14 11:06:20,748 - root - INFO - [Epoch 2 Batch 2370/2843] loss=0.2132, lr=0.0000202
2020-01-14 11:06:30,922 - root - INFO - [Epoch 2 Batch 2380/2843] loss=0.1833, lr=0.0000202
2020-01-14 11:06:40,905 - root - INFO - [Epoch 2 Batch 2390/2843] loss=0.2230, lr=0.0000202
2020-01-14 11:06:51,034 - root - INFO - [Epoch 2 Batch 2400/2843] loss=0.2410, lr=0.0000202
2020-01-14 11:07:01,257 - root - INFO - [Epoch 2 Batch 2410/2843] loss=0.2254, lr=0.0000202
2020-01-14 11:07:11,444 - root - INFO - [Epoch 2 Batch 2420/2843] loss=0.1997, lr=0.0000201
2020-01-14 11:07:21,723 - root - INFO - [Epoch 2 Batch 2430/2843] loss=0.2139, lr=0.0000201
2020-01-14 11:07:31,991 - root - INFO - [Epoch 2 Batch 2440/2843] loss=0.2135, lr=0.0000201
2020-01-14 11:07:42,107 - root - INFO - [Epoch 2 Batch 2450/2843] loss=0.2202, lr=0.0000201
2020-01-14 11:07:52,054 - root - INFO - [Epoch 2 Batch 2460/2843] loss=0.2140, lr=0.0000200
2020-01-14 11:08:02,339 - root - INFO - [Epoch 2 Batch 2470/2843] loss=0.1929, lr=0.0000200
2020-01-14 11:08:12,661 - root - INFO - [Epoch 2 Batch 2480/2843] loss=0.2141, lr=0.0000200
2020-01-14 11:08:22,885 - root - INFO - [Epoch 2 Batch 2490/2843] loss=0.2084, lr=0.0000200
2020-01-14 11:08:32,979 - root - INFO - [Epoch 2 Batch 2500/2843] loss=0.2258, lr=0.0000199
2020-01-14 11:08:43,207 - root - INFO - [Epoch 2 Batch 2510/2843] loss=0.1982, lr=0.0000199
2020-01-14 11:08:53,289 - root - INFO - [Epoch 2 Batch 2520/2843] loss=0.2347, lr=0.0000199
2020-01-14 11:09:03,459 - root - INFO - [Epoch 2 Batch 2530/2843] loss=0.2208, lr=0.0000199
2020-01-14 11:09:13,538 - root - INFO - [Epoch 2 Batch 2540/2843] loss=0.1863, lr=0.0000199
2020-01-14 11:09:23,622 - root - INFO - [Epoch 2 Batch 2550/2843] loss=0.2224, lr=0.0000198
2020-01-14 11:09:33,565 - root - INFO - [Epoch 2 Batch 2560/2843] loss=0.2251, lr=0.0000198
2020-01-14 11:09:43,704 - root - INFO - [Epoch 2 Batch 2570/2843] loss=0.1745, lr=0.0000198
2020-01-14 11:09:53,934 - root - INFO - [Epoch 2 Batch 2580/2843] loss=0.2110, lr=0.0000198
2020-01-14 11:10:04,211 - root - INFO - [Epoch 2 Batch 2590/2843] loss=0.2373, lr=0.0000197
2020-01-14 11:10:14,176 - root - INFO - [Epoch 2 Batch 2600/2843] loss=0.2143, lr=0.0000197
2020-01-14 11:10:24,152 - root - INFO - [Epoch 2 Batch 2610/2843] loss=0.1881, lr=0.0000197
2020-01-14 11:10:34,389 - root - INFO - [Epoch 2 Batch 2620/2843] loss=0.2330, lr=0.0000197
2020-01-14 11:10:44,459 - root - INFO - [Epoch 2 Batch 2630/2843] loss=0.2033, lr=0.0000196
2020-01-14 11:10:54,644 - root - INFO - [Epoch 2 Batch 2640/2843] loss=0.2155, lr=0.0000196
2020-01-14 11:11:04,985 - root - INFO - [Epoch 2 Batch 2650/2843] loss=0.2331, lr=0.0000196
2020-01-14 11:11:15,252 - root - INFO - [Epoch 2 Batch 2660/2843] loss=0.2026, lr=0.0000196
2020-01-14 11:11:25,394 - root - INFO - [Epoch 2 Batch 2670/2843] loss=0.2277, lr=0.0000196
2020-01-14 11:11:35,371 - root - INFO - [Epoch 2 Batch 2680/2843] loss=0.2249, lr=0.0000195
2020-01-14 11:11:45,356 - root - INFO - [Epoch 2 Batch 2690/2843] loss=0.2050, lr=0.0000195
2020-01-14 11:11:55,404 - root - INFO - [Epoch 2 Batch 2700/2843] loss=0.2101, lr=0.0000195
2020-01-14 11:12:05,361 - root - INFO - [Epoch 2 Batch 2710/2843] loss=0.2370, lr=0.0000195
2020-01-14 11:12:15,357 - root - INFO - [Epoch 2 Batch 2720/2843] loss=0.2258, lr=0.0000194
2020-01-14 11:12:25,289 - root - INFO - [Epoch 2 Batch 2730/2843] loss=0.1976, lr=0.0000194
2020-01-14 11:12:35,582 - root - INFO - [Epoch 2 Batch 2740/2843] loss=0.2148, lr=0.0000194
2020-01-14 11:12:45,770 - root - INFO - [Epoch 2 Batch 2750/2843] loss=0.1915, lr=0.0000194
2020-01-14 11:12:55,800 - root - INFO - [Epoch 2 Batch 2760/2843] loss=0.2157, lr=0.0000194
2020-01-14 11:13:06,203 - root - INFO - [Epoch 2 Batch 2770/2843] loss=0.2267, lr=0.0000193
2020-01-14 11:13:16,546 - root - INFO - [Epoch 2 Batch 2780/2843] loss=0.2053, lr=0.0000193
2020-01-14 11:13:26,818 - root - INFO - [Epoch 2 Batch 2790/2843] loss=0.2256, lr=0.0000193
2020-01-14 11:13:37,068 - root - INFO - [Epoch 2 Batch 2800/2843] loss=0.2215, lr=0.0000193
2020-01-14 11:13:47,153 - root - INFO - [Epoch 2 Batch 2810/2843] loss=0.2320, lr=0.0000192
2020-01-14 11:13:57,611 - root - INFO - [Epoch 2 Batch 2820/2843] loss=0.2169, lr=0.0000192
2020-01-14 11:14:08,011 - root - INFO - [Epoch 2 Batch 2830/2843] loss=0.2162, lr=0.0000192
2020-01-14 11:14:18,280 - root - INFO - [Epoch 2 Batch 2840/2843] loss=0.2125, lr=0.0000192
2020-01-14 11:14:21,285 - root - INFO - Now we are doing evaluation on dev with [gpu(0), gpu(1), gpu(2), gpu(3), gpu(4), gpu(5), gpu(6), gpu(7)].
2020-01-14 11:14:22,770 - root - INFO - [Batch 10/1264] loss=0.2311
2020-01-14 11:14:24,233 - root - INFO - [Batch 20/1264] loss=0.2476
2020-01-14 11:14:25,656 - root - INFO - [Batch 30/1264] loss=0.2633
2020-01-14 11:14:27,072 - root - INFO - [Batch 40/1264] loss=0.2103
2020-01-14 11:14:28,471 - root - INFO - [Batch 50/1264] loss=0.2573
2020-01-14 11:14:29,870 - root - INFO - [Batch 60/1264] loss=0.3044
2020-01-14 11:14:31,273 - root - INFO - [Batch 70/1264] loss=0.2409
2020-01-14 11:14:32,675 - root - INFO - [Batch 80/1264] loss=0.2687
2020-01-14 11:14:34,074 - root - INFO - [Batch 90/1264] loss=0.1572
2020-01-14 11:14:35,472 - root - INFO - [Batch 100/1264] loss=0.2583
2020-01-14 11:14:36,868 - root - INFO - [Batch 110/1264] loss=0.2671
2020-01-14 11:14:38,263 - root - INFO - [Batch 120/1264] loss=0.2299
2020-01-14 11:14:39,661 - root - INFO - [Batch 130/1264] loss=0.2057
2020-01-14 11:14:41,058 - root - INFO - [Batch 140/1264] loss=0.2500
2020-01-14 11:14:42,459 - root - INFO - [Batch 150/1264] loss=0.2934
2020-01-14 11:14:43,814 - root - INFO - [Batch 160/1264] loss=0.2180
2020-01-14 11:14:45,154 - root - INFO - [Batch 170/1264] loss=0.2659
2020-01-14 11:14:46,501 - root - INFO - [Batch 180/1264] loss=0.1699
2020-01-14 11:14:47,837 - root - INFO - [Batch 190/1264] loss=0.1895
2020-01-14 11:14:49,172 - root - INFO - [Batch 200/1264] loss=0.2541
2020-01-14 11:14:50,510 - root - INFO - [Batch 210/1264] loss=0.2080
2020-01-14 11:14:51,850 - root - INFO - [Batch 220/1264] loss=0.2534
2020-01-14 11:14:53,187 - root - INFO - [Batch 230/1264] loss=0.1830
2020-01-14 11:14:54,523 - root - INFO - [Batch 240/1264] loss=0.2264
2020-01-14 11:14:55,867 - root - INFO - [Batch 250/1264] loss=0.2073
2020-01-14 11:14:57,232 - root - INFO - [Batch 260/1264] loss=0.2462
2020-01-14 11:14:58,604 - root - INFO - [Batch 270/1264] loss=0.2557
2020-01-14 11:14:59,968 - root - INFO - [Batch 280/1264] loss=0.2575
2020-01-14 11:15:01,344 - root - INFO - [Batch 290/1264] loss=0.2502
2020-01-14 11:15:02,752 - root - INFO - [Batch 300/1264] loss=0.2141
2020-01-14 11:15:04,130 - root - INFO - [Batch 310/1264] loss=0.2288
2020-01-14 11:15:05,502 - root - INFO - [Batch 320/1264] loss=0.2593
2020-01-14 11:15:06,871 - root - INFO - [Batch 330/1264] loss=0.2364
2020-01-14 11:15:08,230 - root - INFO - [Batch 340/1264] loss=0.2489
2020-01-14 11:15:09,571 - root - INFO - [Batch 350/1264] loss=0.2132
2020-01-14 11:15:10,913 - root - INFO - [Batch 360/1264] loss=0.2194
2020-01-14 11:15:12,252 - root - INFO - [Batch 370/1264] loss=0.2686
2020-01-14 11:15:13,585 - root - INFO - [Batch 380/1264] loss=0.2751
